pontuacao	frequencia	media
-3	0.0004	4.08363999999999
-2	0.0054	4.08363999999999
-1	0.0314	4.08363999999999
0	0.0734	4.08363999999999
1	0.1032	4.08363999999999
2	0.1254	4.08363999999999
3	0.12	4.08363999999999
4	0.1072	4.08363999999999
5	0.0978	4.08363999999999
6	0.078	4.08363999999999
7	0.0612	4.08363999999999
8	0.0504	4.08363999999999
9	0.0378	4.08363999999999
10	0.0352	4.08363999999999
11	0.0224	4.08363999999999
12	0.017	4.08363999999999
13	0.0106	4.08363999999999
14	0.0068	4.08363999999999
15	0.0078	4.08363999999999
16	0.0014	4.08363999999999
17	0.0014	4.08363999999999
18	0.0016	4.08363999999999
19	0.0016	4.08363999999999
20	0.001	4.08363999999999
21	0.0002	4.08363999999999
22	0.0008	4.08363999999999
23	0.0002	4.08363999999999
24	0.0002	4.08363999999999
25	0.0	4.08363999999999
26	0.0	4.08363999999999
27	0.0	4.08363999999999
28	0.0	4.08363999999999
