pontuacao	frequencia	media
-8	0.0004	1.630140000000003
-7	0.0006	1.630140000000003
-6	0.0026	1.630140000000003
-5	0.0062	1.630140000000003
-4	0.0156	1.630140000000003
-3	0.0318	1.630140000000003
-2	0.0656	1.630140000000003
-1	0.1194	1.630140000000003
0	0.1506	1.630140000000003
1	0.1258	1.630140000000003
2	0.0972	1.630140000000003
3	0.0784	1.630140000000003
4	0.068	1.630140000000003
5	0.0738	1.630140000000003
6	0.047	1.630140000000003
7	0.0382	1.630140000000003
8	0.0214	1.630140000000003
9	0.014	1.630140000000003
10	0.0164	1.630140000000003
11	0.0094	1.630140000000003
12	0.006	1.630140000000003
13	0.0028	1.630140000000003
14	0.0024	1.630140000000003
15	0.0024	1.630140000000003
16	0.0014	1.630140000000003
17	0.0014	1.630140000000003
18	0.0002	1.630140000000003
19	0.0006	1.630140000000003
20	0.0002	1.630140000000003
21	0.0	1.630140000000003
22	0.0	1.630140000000003
