pontuacao	frequencia	media
-2	0.003	4.810719999999986
-1	0.0296	4.810719999999986
0	0.0794	4.810719999999986
1	0.1222	4.810719999999986
2	0.1076	4.810719999999986
3	0.0826	4.810719999999986
4	0.0648	4.810719999999986
5	0.0798	4.810719999999986
6	0.0798	4.810719999999986
7	0.084	4.810719999999986
8	0.0594	4.810719999999986
9	0.0446	4.810719999999986
10	0.0306	4.810719999999986
11	0.0374	4.810719999999986
12	0.026	4.810719999999986
13	0.0212	4.810719999999986
14	0.01	4.810719999999986
15	0.0102	4.810719999999986
16	0.0074	4.810719999999986
17	0.0056	4.810719999999986
18	0.0038	4.810719999999986
19	0.0036	4.810719999999986
20	0.0012	4.810719999999986
21	0.0008	4.810719999999986
22	0.0012	4.810719999999986
23	0.001	4.810719999999986
24	0.0008	4.810719999999986
25	0.0006	4.810719999999986
26	0.0006	4.810719999999986
27	0.001	4.810719999999986
28	0.0	4.810719999999986
