pontuacao	frequencia	media
-5	0.0002	5.752519999999966
-4	0.0002	5.752519999999966
-3	0.0004	5.752519999999966
-2	0.0032	5.752519999999966
-1	0.0112	5.752519999999966
0	0.0266	5.752519999999966
1	0.0508	5.752519999999966
2	0.0788	5.752519999999966
3	0.0962	5.752519999999966
4	0.1044	5.752519999999966
5	0.1118	5.752519999999966
6	0.0964	5.752519999999966
7	0.0864	5.752519999999966
8	0.0774	5.752519999999966
9	0.0706	5.752519999999966
10	0.0456	5.752519999999966
11	0.0424	5.752519999999966
12	0.0268	5.752519999999966
13	0.0236	5.752519999999966
14	0.013	5.752519999999966
15	0.0106	5.752519999999966
16	0.0074	5.752519999999966
17	0.0048	5.752519999999966
18	0.0042	5.752519999999966
19	0.003	5.752519999999966
20	0.0014	5.752519999999966
21	0.0014	5.752519999999966
22	0.0	5.752519999999966
23	0.0002	5.752519999999966
24	0.0002	5.752519999999966
25	0.0	5.752519999999966
26	0.0	5.752519999999966
27	0.0002	5.752519999999966
28	0.0004	5.752519999999966
29	0.0	5.752519999999966
