pontuacao	frequencia	media
-4	0.0004	4.713980000000032
-3	0.006	4.713980000000032
-2	0.0368	4.713980000000032
-1	0.1256	4.713980000000032
0	0.1632	4.713980000000032
1	0.0856	4.713980000000032
2	0.0386	4.713980000000032
3	0.0236	4.713980000000032
4	0.0394	4.713980000000032
5	0.0488	4.713980000000032
6	0.0384	4.713980000000032
7	0.0658	4.713980000000032
8	0.0938	4.713980000000032
9	0.0482	4.713980000000032
10	0.0236	4.713980000000032
11	0.011	4.713980000000032
12	0.0208	4.713980000000032
13	0.0226	4.713980000000032
14	0.0146	4.713980000000032
15	0.0182	4.713980000000032
16	0.0218	4.713980000000032
17	0.0124	4.713980000000032
18	0.0062	4.713980000000032
19	0.0034	4.713980000000032
20	0.0034	4.713980000000032
21	0.0042	4.713980000000032
22	0.0032	4.713980000000032
23	0.0052	4.713980000000032
24	0.0038	4.713980000000032
25	0.003	4.713980000000032
26	0.0014	4.713980000000032
27	0.0006	4.713980000000032
28	0.0014	4.713980000000032
29	0.0012	4.713980000000032
30	0.0	4.713980000000032
31	0.0012	4.713980000000032
32	0.0006	4.713980000000032
33	0.0012	4.713980000000032
34	0.0	4.713980000000032
35	0.0004	4.713980000000032
36	0.0	4.713980000000032
37	0.0	4.713980000000032
38	0.0	4.713980000000032
39	0.0	4.713980000000032
40	0.0002	4.713980000000032
