pontuacao	frequencia	media
-2	0.0006	6.790280000000045
-1	0.0082	6.790280000000045
0	0.0352	6.790280000000045
1	0.0816	6.790280000000045
2	0.1192	6.790280000000045
3	0.1082	6.790280000000045
4	0.0902	6.790280000000045
5	0.0632	6.790280000000045
6	0.0512	6.790280000000045
7	0.0344	6.790280000000045
8	0.0388	6.790280000000045
9	0.049	6.790280000000045
10	0.0554	6.790280000000045
11	0.0512	6.790280000000045
12	0.0428	6.790280000000045
13	0.0316	6.790280000000045
14	0.0222	6.790280000000045
15	0.0172	6.790280000000045
16	0.0126	6.790280000000045
17	0.0152	6.790280000000045
18	0.0142	6.790280000000045
19	0.0142	6.790280000000045
20	0.0108	6.790280000000045
21	0.005	6.790280000000045
22	0.0044	6.790280000000045
23	0.0042	6.790280000000045
24	0.004	6.790280000000045
25	0.0024	6.790280000000045
26	0.002	6.790280000000045
27	0.0026	6.790280000000045
28	0.003	6.790280000000045
29	0.0012	6.790280000000045
30	0.0008	6.790280000000045
31	0.0002	6.790280000000045
32	0.0008	6.790280000000045
33	0.0004	6.790280000000045
34	0.0002	6.790280000000045
35	0.0	6.790280000000045
36	0.0006	6.790280000000045
37	0.0002	6.790280000000045
38	0.0002	6.790280000000045
39	0.0	6.790280000000045
40	0.0	6.790280000000045
41	0.0004	6.790280000000045
