pontuacao	frequencia	media
-10	0.0002	0.4940599999999995
-9	0.0002	0.4940599999999995
-8	0.0012	0.4940599999999995
-7	0.0028	0.4940599999999995
-6	0.0056	0.4940599999999995
-5	0.0132	0.4940599999999995
-4	0.031	0.4940599999999995
-3	0.0668	0.4940599999999995
-2	0.1018	0.4940599999999995
-1	0.1512	0.4940599999999995
0	0.132	0.4940599999999995
1	0.1256	0.4940599999999995
2	0.0868	0.4940599999999995
3	0.0786	0.4940599999999995
4	0.0638	0.4940599999999995
5	0.0444	0.4940599999999995
6	0.0308	0.4940599999999995
7	0.0196	0.4940599999999995
8	0.0148	0.4940599999999995
9	0.0108	0.4940599999999995
10	0.0066	0.4940599999999995
11	0.0038	0.4940599999999995
12	0.003	0.4940599999999995
13	0.0022	0.4940599999999995
14	0.0012	0.4940599999999995
15	0.0006	0.4940599999999995
16	0.0012	0.4940599999999995
17	0.0	0.4940599999999995
18	0.0	0.4940599999999995
19	0.0	0.4940599999999995
