pontuacao	frequencia	media
-9	0.0	3.0426
-8	0.0064	3.0426
-7	0.0	3.0426
-6	0.0208	3.0426
-5	0.0012	3.0426
-4	0.0706	3.0426
-3	0.0048	3.0426
-2	0.13	3.0426
-1	0.0228	3.0426
0	0.1386	3.0426
1	0.0696	3.0426
2	0.0028	3.0426
3	0.1352	3.0426
4	0.0088	3.0426
5	0.1426	3.0426
6	0.0292	3.0426
7	0.0002	3.0426
8	0.0706	3.0426
9	0.0044	3.0426
10	0.0628	3.0426
11	0.01	3.0426
12	0.0004	3.0426
13	0.0222	3.0426
14	0.0008	3.0426
15	0.0244	3.0426
16	0.0022	3.0426
17	0.0	3.0426
18	0.006	3.0426
19	0.0002	3.0426
20	0.0072	3.0426
21	0.0006	3.0426
22	0.0	3.0426
23	0.001	3.0426
24	0.0002	3.0426
25	0.0014	3.0426
26	0.0	3.0426
27	0.0	3.0426
28	0.0004	3.0426
29	0.0	3.0426
