pontuacao	frequencia	media
-6	0.0004	3.633779999999998
-5	0.0006	3.633779999999998
-4	0.002	3.633779999999998
-3	0.0088	3.633779999999998
-2	0.0168	3.633779999999998
-1	0.0376	3.633779999999998
0	0.0636	3.633779999999998
1	0.0966	3.633779999999998
2	0.1158	3.633779999999998
3	0.123	3.633779999999998
4	0.1242	3.633779999999998
5	0.1092	3.633779999999998
6	0.088	3.633779999999998
7	0.0596	3.633779999999998
8	0.0516	3.633779999999998
9	0.0372	3.633779999999998
10	0.0228	3.633779999999998
11	0.0138	3.633779999999998
12	0.0104	3.633779999999998
13	0.0078	3.633779999999998
14	0.004	3.633779999999998
15	0.0014	3.633779999999998
16	0.0022	3.633779999999998
17	0.0008	3.633779999999998
18	0.0008	3.633779999999998
19	0.0008	3.633779999999998
20	0.0	3.633779999999998
21	0.0	3.633779999999998
22	0.0	3.633779999999998
23	0.0	3.633779999999998
