pontuacao	frequencia	media
-7	0.0002	3.508200000000017
-6	0.0004	3.508200000000017
-5	0.0006	3.508200000000017
-4	0.0038	3.508200000000017
-3	0.0064	3.508200000000017
-2	0.0294	3.508200000000017
-1	0.0586	3.508200000000017
0	0.115	3.508200000000017
1	0.0978	3.508200000000017
2	0.123	3.508200000000017
3	0.0888	3.508200000000017
4	0.0788	3.508200000000017
5	0.087	3.508200000000017
6	0.0654	3.508200000000017
7	0.063	3.508200000000017
8	0.0426	3.508200000000017
9	0.035	3.508200000000017
10	0.0294	3.508200000000017
11	0.0206	3.508200000000017
12	0.021	3.508200000000017
13	0.0104	3.508200000000017
14	0.0056	3.508200000000017
15	0.0058	3.508200000000017
16	0.003	3.508200000000017
17	0.0044	3.508200000000017
18	0.0012	3.508200000000017
19	0.0004	3.508200000000017
20	0.0006	3.508200000000017
21	0.0002	3.508200000000017
22	0.0006	3.508200000000017
23	0.0004	3.508200000000017
24	0.0004	3.508200000000017
25	0.0	3.508200000000017
26	0.0	3.508200000000017
