pontuacao	frequencia	media
-1	0.0018	6.953960000000116
0	0.061	6.953960000000116
1	0.0658	6.953960000000116
2	0.086	6.953960000000116
3	0.0516	6.953960000000116
4	0.0518	6.953960000000116
5	0.0816	6.953960000000116
6	0.079	6.953960000000116
7	0.0964	6.953960000000116
8	0.0632	6.953960000000116
9	0.0506	6.953960000000116
10	0.0538	6.953960000000116
11	0.0462	6.953960000000116
12	0.0486	6.953960000000116
13	0.0356	6.953960000000116
14	0.0256	6.953960000000116
15	0.022	6.953960000000116
16	0.0186	6.953960000000116
17	0.0156	6.953960000000116
18	0.0094	6.953960000000116
19	0.009	6.953960000000116
20	0.0052	6.953960000000116
21	0.007	6.953960000000116
22	0.0048	6.953960000000116
23	0.0026	6.953960000000116
24	0.002	6.953960000000116
25	0.0008	6.953960000000116
26	0.0006	6.953960000000116
27	0.0014	6.953960000000116
28	0.0012	6.953960000000116
29	0.0002	6.953960000000116
30	0.0	6.953960000000116
31	0.0002	6.953960000000116
32	0.0002	6.953960000000116
33	0.0002	6.953960000000116
34	0.0002	6.953960000000116
35	0.0	6.953960000000116
