pontuacao	frequencia	media
-7	0.0008	1.150619999999992
-6	0.001	1.150619999999992
-5	0.0054	1.150619999999992
-4	0.0156	1.150619999999992
-3	0.0376	1.150619999999992
-2	0.0762	1.150619999999992
-1	0.1696	1.150619999999992
0	0.2008	1.150619999999992
1	0.0932	1.150619999999992
2	0.0644	1.150619999999992
3	0.0498	1.150619999999992
4	0.0742	1.150619999999992
5	0.0852	1.150619999999992
6	0.035	1.150619999999992
7	0.025	1.150619999999992
8	0.0106	1.150619999999992
9	0.015	1.150619999999992
10	0.0204	1.150619999999992
11	0.0086	1.150619999999992
12	0.004	1.150619999999992
13	0.0012	1.150619999999992
14	0.0026	1.150619999999992
15	0.0024	1.150619999999992
16	0.0012	1.150619999999992
