pontuacao	frequencia	media
-11	0.0002	-0.9588800000000274
-10	0.0002	-0.9588800000000274
-9	0.0006	-0.9588800000000274
-8	0.0014	-0.9588800000000274
-7	0.0052	-0.9588800000000274
-6	0.0108	-0.9588800000000274
-5	0.0246	-0.9588800000000274
-4	0.0442	-0.9588800000000274
-3	0.0802	-0.9588800000000274
-2	0.1354	-0.9588800000000274
-1	0.1798	-0.9588800000000274
0	0.1922	-0.9588800000000274
1	0.1592	-0.9588800000000274
2	0.0982	-0.9588800000000274
3	0.0438	-0.9588800000000274
4	0.0178	-0.9588800000000274
5	0.0046	-0.9588800000000274
