pontuacao	frequencia	media
-7	0.0008	2.8418999999999985
-6	0.0006	2.8418999999999985
-5	0.0046	2.8418999999999985
-4	0.0084	2.8418999999999985
-3	0.0164	2.8418999999999985
-2	0.0242	2.8418999999999985
-1	0.045	2.8418999999999985
0	0.078	2.8418999999999985
1	0.1096	2.8418999999999985
2	0.133	2.8418999999999985
3	0.1246	2.8418999999999985
4	0.1146	2.8418999999999985
5	0.102	2.8418999999999985
6	0.0924	2.8418999999999985
7	0.052	2.8418999999999985
8	0.0368	2.8418999999999985
9	0.0258	2.8418999999999985
10	0.0142	2.8418999999999985
11	0.009	2.8418999999999985
12	0.005	2.8418999999999985
13	0.002	2.8418999999999985
