pontuacao	frequencia	media
-4	0.0008	4.276300000000159
-3	0.0054	4.276300000000159
-2	0.0366	4.276300000000159
-1	0.117	4.276300000000159
0	0.147	4.276300000000159
1	0.049	4.276300000000159
2	0.0092	4.276300000000159
3	0.0346	4.276300000000159
4	0.1168	4.276300000000159
5	0.1584	4.276300000000159
6	0.053	4.276300000000159
7	0.0084	4.276300000000159
8	0.0162	4.276300000000159
9	0.0568	4.276300000000159
10	0.0816	4.276300000000159
11	0.024	4.276300000000159
12	0.0038	4.276300000000159
13	0.0044	4.276300000000159
14	0.0194	4.276300000000159
15	0.0292	4.276300000000159
16	0.0076	4.276300000000159
17	0.0012	4.276300000000159
18	0.0018	4.276300000000159
19	0.0056	4.276300000000159
20	0.0058	4.276300000000159
21	0.0018	4.276300000000159
22	0.0002	4.276300000000159
23	0.0002	4.276300000000159
24	0.0014	4.276300000000159
25	0.0014	4.276300000000159
26	0.0004	4.276300000000159
27	0.0	4.276300000000159
28	0.0002	4.276300000000159
29	0.0004	4.276300000000159
